09:45:44.014 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
09:45:50.786 INFO  c.d.jdbcserver.JdbcServerApplication - Starting JdbcServerApplication using Java 21.0.2 with PID 16464 (C:\Users\Sysone\IdeaProjects\jdbcServer\build\classes\java\main started by Sysone in C:\Users\Sysone\IdeaProjects\jdbcServer)
09:45:50.787 INFO  c.d.jdbcserver.JdbcServerApplication - No active profile set, falling back to 1 default profile: "default"
09:45:51.188 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
09:45:51.283 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 90 ms. Found 1 JPA repository interface.
09:45:51.621 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
09:45:51.631 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
09:45:51.633 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
09:45:51.633 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
09:45:51.672 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
09:45:51.672 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 857 ms
09:45:51.767 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
09:45:51.801 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.1.Final
09:45:51.819 INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
09:45:51.977 INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
09:45:51.992 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
09:45:52.223 INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2591d23a
09:45:52.223 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
09:45:52.225 INFO  o.s.c.TestClassTransformer - jdk.internal.loader.ClassLoaders$AppClassLoader@36baf30c com/zaxxer/hikari/pool/HikariProxyConnection
09:45:52.225 INFO  o.s.c.TestClassTransformer - jdk.internal.loader.ClassLoaders$AppClassLoader@36baf30c com/zaxxer/hikari/pool/HikariProxyConnection
